Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T100_001,SE_T100_002,SE_T100_003,SE_T100_004,SE_T100_005,SE_T100_006,SE_T100_007,SE_T100_008,SE_T100_009,SE_T100_010,SE_T101_001,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T104_001,SE_T105_001
"250173567021","15000US250173567021","Block Group 1, Census Tract 3567.02, Middlesex County, Massachusetts","Block Group 1, Census Tract 3567.02, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004937",,,,,"25","017",,,,"356702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,0,0,17,0,47,46,0,14,0,30,14,139,55,29,65,61,94327,361,0,14,0,0,88,155,104,0,0,444600,156,0,0,18,15,14,17,54,38,1630,20.6000003814697
"250173567022","15000US250173567022","Block Group 2, Census Tract 3567.02, Middlesex County, Massachusetts","Block Group 2, Census Tract 3567.02, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004938",,,,,"25","017",,,,"356702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,0,0,0,15,0,0,6,18,0,29,29,28,15,36,110,96,166250,382,0,14,0,0,0,142,179,25,22,548900,0,0,0,0,0,0,0,0,0,,
"250173567023","15000US250173567023","Block Group 3, Census Tract 3567.02, Middlesex County, Massachusetts","Block Group 3, Census Tract 3567.02, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004939",,,,,"25","017",,,,"356702","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,57,166,101,55,0,31,16,25,0,100,41,107,59,32,48,84,50862,377,0,0,0,10,148,42,115,36,26,404200,517,103,166,88,33,0,42,30,55,563,28.5
"250173567024","15000US250173567024","Block Group 4, Census Tract 3567.02, Middlesex County, Massachusetts","Block Group 4, Census Tract 3567.02, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004940",,,,,"25","017",,,,"356702","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,0,0,0,0,15,16,0,13,0,0,66,56,11,0,49,60,89038,286,0,0,0,0,0,56,160,57,13,635900,0,0,0,0,0,0,0,0,0,,
"250173567025","15000US250173567025","Block Group 5, Census Tract 3567.02, Middlesex County, Massachusetts","Block Group 5, Census Tract 3567.02, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004941",,,,,"25","017",,,,"356702","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,0,0,0,0,0,0,0,0,0,45,31,66,37,25,81,13,105921,210,0,0,0,0,14,30,116,30,20,631500,75,0,0,0,15,0,0,17,43,2001,19.2999992370605
"250173567026","15000US250173567026","Block Group 6, Census Tract 3567.02, Middlesex County, Massachusetts","Block Group 6, Census Tract 3567.02, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004942",,,,,"25","017",,,,"356702","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,0,0,0,0,0,19,15,0,0,23,0,57,31,24,0,86,114750,240,16,0,0,0,0,0,106,81,37,745300,15,0,0,0,0,0,15,0,0,,
"250173567027","15000US250173567027","Block Group 7, Census Tract 3567.02, Middlesex County, Massachusetts","Block Group 7, Census Tract 3567.02, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004943",,,,,"25","017",,,,"356702","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,0,0,0,0,15,14,46,0,0,0,49,68,59,0,29,12,85952,89,0,0,0,0,17,47,13,0,12,383300,203,0,0,0,0,0,121,82,0,1460,27.3999996185303
"250173571001","15000US250173571001","Block Group 1, Census Tract 3571, Middlesex County, Massachusetts","Block Group 1, Census Tract 3571, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004944",,,,,"25","017",,,,"357100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,0,8,17,0,16,0,0,0,0,0,35,33,44,9,45,131,150761,338,0,0,0,0,0,0,139,128,71,808600,0,0,0,0,0,0,0,0,0,,
"250173571002","15000US250173571002","Block Group 2, Census Tract 3571, Middlesex County, Massachusetts","Block Group 2, Census Tract 3571, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004945",,,,,"25","017",,,,"357100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,0,10,16,44,25,0,16,26,44,90,74,66,28,36,78,96,68355,255,0,0,0,0,9,14,164,54,14,659300,386,0,10,0,0,28,91,219,38,1646,34.5
"250173571003","15000US250173571003","Block Group 3, Census Tract 3571, Middlesex County, Massachusetts","Block Group 3, Census Tract 3571, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004946",,,,,"25","017",,,,"357100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,17,0,8,0,0,9,20,29,0,34,7,82,8,45,40,57,88409,301,0,0,0,0,9,28,219,36,9,629600,55,0,0,0,0,0,9,26,20,1856,31.7999992370605
"250173571004","15000US250173571004","Block Group 4, Census Tract 3571, Middlesex County, Massachusetts","Block Group 4, Census Tract 3571, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004947",,,,,"25","017",,,,"357100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,10,0,0,9,0,0,18,0,0,8,20,15,53,10,75,114,168875,297,0,0,0,0,0,28,200,44,25,650600,35,0,0,0,0,0,0,16,19,2001,14.6000003814697
"250173572001","15000US250173572001","Block Group 1, Census Tract 3572, Middlesex County, Massachusetts","Block Group 1, Census Tract 3572, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004948",,,,,"25","017",,,,"357200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,20,0,7,0,0,0,7,0,10,8,47,46,85,42,85,66,120650,189,0,0,0,0,7,35,120,27,0,609400,224,0,0,0,0,0,32,142,50,1782,18.7000007629395
"250173572002","15000US250173572002","Block Group 2, Census Tract 3572, Middlesex County, Massachusetts","Block Group 2, Census Tract 3572, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004949",,,,,"25","017",,,,"357200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,0,0,0,11,0,7,0,19,0,0,0,0,14,24,47,120,199688,227,0,0,0,0,0,0,124,76,27,728800,15,0,0,0,0,0,0,0,15,,
"250173572003","15000US250173572003","Block Group 3, Census Tract 3572, Middlesex County, Massachusetts","Block Group 3, Census Tract 3572, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004950",,,,,"25","017",,,,"357200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,8,0,0,11,10,0,0,0,0,8,0,0,19,10,45,96,185417,199,0,0,0,0,0,0,49,74,76,920600,8,0,0,0,0,0,0,0,8,,
"250173572004","15000US250173572004","Block Group 4, Census Tract 3572, Middlesex County, Massachusetts","Block Group 4, Census Tract 3572, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004951",,,,,"25","017",,,,"357200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,9,0,0,0,9,4,0,0,18,8,8,0,16,6,27,103,177188,190,0,0,0,0,3,15,84,60,28,729200,18,0,8,0,0,0,0,10,0,,
"250173573001","15000US250173573001","Block Group 1, Census Tract 3573, Middlesex County, Massachusetts","Block Group 1, Census Tract 3573, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004952",,,,,"25","017",,,,"357300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,0,14,0,9,0,0,0,15,8,8,0,39,29,15,70,100,156705,228,0,0,0,0,0,19,123,86,0,693100,71,0,0,0,0,6,0,33,32,1947,21.7000007629395
"250173573002","15000US250173573002","Block Group 2, Census Tract 3573, Middlesex County, Massachusetts","Block Group 2, Census Tract 3573, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004953",,,,,"25","017",,,,"357300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,0,23,0,17,7,19,20,14,13,60,61,74,49,18,47,44,74750,196,0,0,0,0,33,98,55,10,0,390300,270,0,8,0,0,9,54,162,37,1698,34.2000007629395
"250173573003","15000US250173573003","Block Group 3, Census Tract 3573, Middlesex County, Massachusetts","Block Group 3, Census Tract 3573, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004954",,,,,"25","017",,,,"357300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,0,0,37,0,18,8,0,21,0,6,32,67,69,27,59,74,108750,191,0,0,0,0,35,67,73,16,0,472900,227,0,0,0,0,0,47,152,28,1719,23.5
"250173574001","15000US250173574001","Block Group 1, Census Tract 3574, Middlesex County, Massachusetts","Block Group 1, Census Tract 3574, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004955",,,,,"25","017",,,,"357400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,0,6,0,9,10,0,12,0,0,13,11,57,9,25,17,101,141667,217,6,0,5,0,0,6,103,69,28,722100,53,4,7,0,0,0,13,29,0,1543,23.3999996185303
