Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T080_001,SE_T080_002,SE_T080_003,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T103_001,SE_T103_002,SE_T103_003,SE_T103_004,SE_T103_005,SE_T103_006,SE_T104_001
"25009209200","14000US25009209200","Census Tract 2092, Essex County, Massachusetts","Census Tract 2092, Essex County, Massachusetts","ma","140","00","ACSSF","0001183",,,,,"25","009",,,,"209200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5787,5726,5454,3,0,179,0,0,90,61,61,0,0,0,0,0,0,1909,10,0,55,46,19,63,22,119,10,72,99,225,267,183,350,369,121127,121127,121281,,,107125,,,,,121003,1909,19,1890,99,0,0,0,0,28,15,0,56,99,8,0,29,62,0,2001
"25009210100","14000US25009210100","Census Tract 2101, Essex County, Massachusetts","Census Tract 2101, Essex County, Massachusetts","ma","140","00","ACSSF","0001184",,,,,"25","009",,,,"210100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6802,6310,6023,2,0,229,0,1,55,492,191,167,85,9,0,1,39,2474,78,85,83,135,61,41,49,70,76,159,179,420,283,298,234,223,89914,89914,90000,,,172955,,,,54531,89871,2474,17,2457,108,28,0,10,0,17,0,53,0,163,0,63,0,45,55,1235
"25009210200","14000US25009210200","Census Tract 2102, Essex County, Massachusetts","Census Tract 2102, Essex County, Massachusetts","ma","140","00","ACSSF","0001185",,,,,"25","009",,,,"210200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345,5326,5064,143,0,55,0,42,22,19,19,0,0,0,0,0,0,2019,108,80,47,8,55,55,106,52,51,74,95,271,334,271,231,181,100298,100298,96698,,,,,,,,96698,2019,47,1972,69,0,0,0,0,49,13,7,0,106,0,56,0,13,37,1176
"25009210300","14000US25009210300","Census Tract 2103, Essex County, Massachusetts","Census Tract 2103, Essex County, Massachusetts","ma","140","00","ACSSF","0001186",,,,,"25","009",,,,"210300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8229,8043,7456,120,0,437,2,0,28,186,162,0,0,0,0,0,24,4394,356,152,142,223,123,189,355,195,201,429,402,649,302,237,233,206,54012,54012,51925,,,120192,,,,74342,51679,4394,115,4279,2005,26,0,0,23,67,571,800,518,2173,61,733,425,748,206,1697
"25009210400","14000US25009210400","Census Tract 2104, Essex County, Massachusetts","Census Tract 2104, Essex County, Massachusetts","ma","140","00","ACSSF","0001187",,,,,"25","009",,,,"210400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7034,6828,6507,261,0,60,0,0,0,206,181,25,0,0,0,0,0,2949,31,35,143,84,185,180,105,249,96,219,218,517,394,87,322,84,71150,71150,67363,,,,,,,,66895,2949,103,2846,882,55,0,49,45,251,384,82,16,949,58,336,357,131,67,1277
"25009210500","14000US25009210500","Census Tract 2105, Essex County, Massachusetts","Census Tract 2105, Essex County, Massachusetts","ma","140","00","ACSSF","0001188",,,,,"25","009",,,,"210500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,6318,6152,2,0,164,0,0,0,201,66,135,0,0,0,0,0,2331,100,85,68,47,76,39,99,97,30,163,237,552,245,168,191,134,82509,82509,81654,,,,,,,,81654,2331,0,2331,216,0,14,0,0,93,16,20,73,285,14,93,94,15,69,1266
"25009210600","14000US25009210600","Census Tract 2106, Essex County, Massachusetts","Census Tract 2106, Essex County, Massachusetts","ma","140","00","ACSSF","0001189",,,,,"25","009",,,,"210600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4472,3478,3171,171,0,17,0,0,119,994,127,1,0,0,0,859,7,1725,52,125,101,45,99,33,79,89,71,213,211,233,195,105,64,10,57431,57431,63284,40489,,,,43750,,45543,64142,1725,66,1659,684,70,68,96,62,160,128,81,19,693,17,266,236,165,9,1072
"25009210700","14000US25009210700","Census Tract 2107, Essex County, Massachusetts","Census Tract 2107, Essex County, Massachusetts","ma","140","00","ACSSF","0001190",,,,,"25","009",,,,"210700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4470,3530,3220,24,0,55,0,80,151,940,256,10,0,0,0,629,45,1762,113,75,125,92,44,83,124,77,215,159,175,140,113,105,82,40,48006,48006,49755,,,,,42019,68167,39792,51417,1762,74,1688,1044,31,26,156,214,257,196,142,22,1079,24,453,222,327,53,1092
"25009210800","14000US25009210800","Census Tract 2108, Essex County, Massachusetts","Census Tract 2108, Essex County, Massachusetts","ma","140","00","ACSSF","0001191",,,,,"25","009",,,,"210800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4805,4126,3631,185,0,149,0,109,52,679,207,0,0,0,0,317,155,2287,217,219,281,178,112,155,16,134,30,250,245,232,68,130,0,20,33458,33458,34708,43783,,,,28344,,22417,40408,2287,91,2196,1683,120,334,369,205,415,160,80,0,1697,23,748,544,333,49,840
"25009210900","14000US25009210900","Census Tract 2109, Essex County, Massachusetts","Census Tract 2109, Essex County, Massachusetts","ma","140","00","ACSSF","0001192",,,,,"25","009",,,,"210900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4192,3839,3640,32,0,58,0,53,56,353,47,0,10,0,0,273,23,1745,109,136,83,104,101,81,70,22,38,130,226,125,210,105,120,85,59844,59844,60270,,,,,38942,,38606,59688,1745,8,1737,696,95,129,30,25,158,123,108,28,707,65,249,159,207,27,1109
"25009211100","14000US25009211100","Census Tract 2111, Essex County, Massachusetts","Census Tract 2111, Essex County, Massachusetts","ma","140","00","ACSSF","0001193",,,,,"25","009",,,,"211100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3962,3814,3540,6,0,268,0,0,0,148,88,0,1,15,0,44,0,1522,42,62,35,58,22,100,61,94,14,192,131,193,194,94,96,134,65761,65761,65897,,,250001,,,,52875,66087,1522,31,1491,560,48,34,49,97,170,85,57,20,575,16,250,179,105,25,1076
"25009211200","14000US25009211200","Census Tract 2112, Essex County, Massachusetts","Census Tract 2112, Essex County, Massachusetts","ma","140","00","ACSSF","0001194",,,,,"25","009",,,,"211200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200,6118,5809,119,0,53,0,0,137,82,47,0,0,0,0,19,16,2740,19,192,175,70,174,113,211,28,52,174,319,435,181,385,171,41,67194,67194,66658,,,,,,,,66658,2740,35,2705,1078,15,178,19,155,309,203,123,76,1149,41,558,255,224,71,1139
"25009211300","14000US25009211300","Census Tract 2113, Essex County, Massachusetts","Census Tract 2113, Essex County, Massachusetts","ma","140","00","ACSSF","0001195",,,,,"25","009",,,,"211300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7233,7143,7051,8,16,68,0,0,0,90,70,9,0,0,0,11,0,2490,63,31,47,17,126,57,104,58,57,186,253,309,284,292,364,242,93984,93984,93750,,,,,,,,97850,2490,15,2475,357,0,0,34,34,0,58,132,99,389,17,147,111,82,32,1699
"25009211401","14000US25009211401","Census Tract 2114.01, Essex County, Massachusetts","Census Tract 2114.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001196",,,,,"25","009",,,,"211401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,3317,2817,118,0,311,0,38,33,257,155,1,0,0,0,92,9,1331,55,26,35,45,51,51,32,11,61,71,197,219,146,111,106,114,76906,76906,76181,,,104653,,,,90000,77049,1331,46,1285,772,9,21,7,6,45,160,423,101,776,42,407,163,154,10,1663
"25009211402","14000US25009211402","Census Tract 2114.02, Essex County, Massachusetts","Census Tract 2114.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001197",,,,,"25","009",,,,"211402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106,5963,5774,88,0,57,0,0,44,143,143,0,0,0,0,0,0,2247,99,30,78,78,73,69,69,49,74,159,290,266,243,184,199,287,79879,79879,79476,,,,,,,,79839,2247,0,2247,334,12,37,31,112,63,0,51,28,347,22,139,94,79,13,956
"25009212100","14000US25009212100","Census Tract 2121, Essex County, Massachusetts","Census Tract 2121, Essex County, Massachusetts","ma","140","00","ACSSF","0001198",,,,,"25","009",,,,"212100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9273,8438,7598,282,15,448,2,5,88,835,262,70,0,2,0,417,84,2643,115,84,63,99,97,72,0,26,27,178,167,272,352,359,375,357,105646,105646,104455,,,124453,,,,,103301,2643,73,2570,318,35,25,0,25,29,23,71,110,400,14,169,75,60,82,1655
"25009213100","14000US25009213100","Census Tract 2131, Essex County, Massachusetts","Census Tract 2131, Essex County, Massachusetts","ma","140","00","ACSSF","0001199",,,,,"25","009",,,,"213100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8105,7961,7485,0,0,328,0,0,148,144,112,0,0,0,0,32,0,2671,11,33,57,31,25,41,23,120,41,52,117,282,474,174,526,664,127813,127813,128625,,,,,,,,128625,2671,26,2645,48,0,0,36,0,0,0,0,12,67,0,48,0,0,19,775
"25009214100","14000US25009214100","Census Tract 2141, Essex County, Massachusetts","Census Tract 2141, Essex County, Massachusetts","ma","140","00","ACSSF","0001200",,,,,"25","009",,,,"214100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6286,6283,5943,3,0,251,4,0,82,3,0,0,0,0,0,3,0,2175,12,40,53,54,42,26,46,65,52,85,157,272,198,219,270,584,121157,121157,112173,,,125833,,,,,112173,2175,16,2159,138,15,42,0,14,26,0,0,41,150,0,70,68,0,12,886
"25009215101","14000US25009215101","Census Tract 2151.01, Essex County, Massachusetts","Census Tract 2151.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001201",,,,,"25","009",,,,"215101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076,4957,4363,241,0,352,0,0,1,119,107,0,0,0,0,3,9,1717,43,0,47,38,60,50,98,80,26,122,84,136,112,190,184,447,119688,119688,121719,,,250001,,,,39663,122083,1717,22,1695,399,0,18,0,141,148,55,29,8,399,18,187,148,33,13,1068
"25009215102","14000US25009215102","Census Tract 2151.02, Essex County, Massachusetts","Census Tract 2151.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001202",,,,,"25","009",,,,"215102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3022,2956,2827,0,0,7,17,0,105,66,45,0,0,0,0,21,0,1121,16,50,45,37,0,47,31,72,29,35,50,138,196,106,188,81,100559,100559,100372,,,,,,,,100372,1121,0,1121,249,41,16,0,0,56,42,42,52,275,0,168,39,42,26,1318
"25009216100","14000US25009216100","Census Tract 2161, Essex County, Massachusetts","Census Tract 2161, Essex County, Massachusetts","ma","140","00","ACSSF","0001203",,,,,"25","009",,,,"216100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5039,4962,4728,82,0,99,0,0,53,77,31,0,0,0,0,46,0,1363,28,25,72,63,20,32,59,8,0,127,57,106,117,162,156,331,116875,116875,122944,,,,,,,,122944,1363,13,1350,167,19,34,10,33,0,31,32,8,175,10,82,57,8,18,882
"25009217100","14000US25009217100","Census Tract 2171, Essex County, Massachusetts","Census Tract 2171, Essex County, Massachusetts","ma","140","00","ACSSF","0001204",,,,,"25","009",,,,"217100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7678,7533,6715,194,0,406,0,52,166,145,141,0,0,0,0,4,0,2953,96,132,127,82,74,98,97,41,56,157,229,521,292,360,288,303,90677,90677,87267,78073,,94359,,,,66094,87891,2953,0,2953,1044,25,81,78,88,286,202,258,26,1070,68,442,198,318,44,1219
"25009217201","14000US25009217201","Census Tract 2172.01, Essex County, Massachusetts","Census Tract 2172.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001205",,,,,"25","009",,,,"217201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4399,4324,4022,162,0,75,0,24,41,75,63,0,0,0,0,12,0,1772,131,94,45,82,75,43,72,34,23,101,225,262,156,163,184,82,69702,69702,79018,26339,,,,,,,80164,1772,82,1690,597,130,70,17,54,95,131,93,7,606,34,228,197,120,27,1072
"25009217202","14000US25009217202","Census Tract 2172.02, Essex County, Massachusetts","Census Tract 2172.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001206",,,,,"25","009",,,,"217202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3454,3454,3418,0,0,19,0,0,17,0,0,0,0,0,0,0,0,1426,19,41,40,39,25,21,33,64,54,107,180,168,197,126,236,76,95000,95000,93472,,,,,,,,93472,1426,0,1426,211,11,11,52,11,73,31,14,8,217,0,146,46,19,6,1070
"25009217300","14000US25009217300","Census Tract 2173, Essex County, Massachusetts","Census Tract 2173, Essex County, Massachusetts","ma","140","00","ACSSF","0001207",,,,,"25","009",,,,"217300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370,4148,3937,18,0,181,0,0,12,222,207,14,0,0,0,0,1,1816,198,59,175,84,85,105,37,74,51,105,169,249,218,65,98,44,55242,55242,51875,,,59444,,,,189833,50417,1816,93,1723,798,39,161,93,160,100,81,87,77,798,32,349,178,191,48,904
"25009217400","14000US25009217400","Census Tract 2174, Essex County, Massachusetts","Census Tract 2174, Essex County, Massachusetts","ma","140","00","ACSSF","0001208",,,,,"25","009",,,,"217400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250,4756,4539,105,26,26,0,0,60,494,375,0,0,0,0,91,28,2693,173,248,144,110,198,131,138,111,78,148,335,314,314,104,93,54,53301,53301,53077,,,,,,58669,13495,58099,2693,171,2522,1773,49,113,278,394,436,301,140,62,1801,0,872,410,491,28,1030
"25009217500","14000US25009217500","Census Tract 2175, Essex County, Massachusetts","Census Tract 2175, Essex County, Massachusetts","ma","140","00","ACSSF","0001209",,,,,"25","009",,,,"217500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6457,6073,5825,44,16,77,0,0,111,384,309,0,0,0,0,40,35,2685,126,129,35,104,31,191,41,141,74,167,359,296,343,206,235,207,71675,71675,71250,,,,,,,62636,73618,2685,90,2595,1084,48,189,85,159,287,105,155,56,1145,79,588,219,183,76,1053
"25009217600","14000US25009217600","Census Tract 2176, Essex County, Massachusetts","Census Tract 2176, Essex County, Massachusetts","ma","140","00","ACSSF","0001210",,,,,"25","009",,,,"217600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8762,8677,8394,168,0,74,8,0,33,85,66,0,0,0,0,19,0,2580,97,147,156,78,84,42,18,68,44,78,168,321,187,219,355,518,92191,92191,92191,,,,,,,,92191,2580,0,2580,534,64,117,23,67,19,177,15,52,568,0,278,109,147,34,989
"25009218100","14000US25009218100","Census Tract 2181, Essex County, Massachusetts","Census Tract 2181, Essex County, Massachusetts","ma","140","00","ACSSF","0001211",,,,,"25","009",,,,"218100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247,5135,5110,0,0,0,0,9,16,112,23,0,0,0,0,37,52,2108,85,104,37,64,74,76,29,70,60,54,227,231,150,79,255,513,89313,89313,95972,,,,,,,,96389,2108,45,2063,615,31,29,98,40,84,90,117,126,727,38,310,139,128,112,1321
"25009220101","14000US25009220101","Census Tract 2201.01, Essex County, Massachusetts","Census Tract 2201.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001212",,,,,"25","009",,,,"220101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4066,3954,3927,9,18,0,0,0,0,112,98,0,0,0,9,5,0,1805,41,49,113,100,47,101,41,8,56,155,186,251,225,118,179,135,75270,75270,75588,,,,,,,223500,75515,1805,38,1767,548,42,53,98,100,44,67,106,38,629,14,272,144,118,81,977
"25009220102","14000US25009220102","Census Tract 2201.02, Essex County, Massachusetts","Census Tract 2201.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001213",,,,,"25","009",,,,"220102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3012,2971,2782,103,0,36,0,0,50,41,0,0,0,0,0,41,0,1394,89,60,46,89,31,39,35,108,60,139,91,185,123,83,175,41,60250,60250,66184,,,,,,,,66184,1394,9,1385,367,36,36,83,18,59,0,110,25,376,0,175,123,52,26,1044
"25009221100","14000US25009221100","Census Tract 2211, Essex County, Massachusetts","Census Tract 2211, Essex County, Massachusetts","ma","140","00","ACSSF","0001214",,,,,"25","009",,,,"221100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4580,4485,4385,18,11,33,0,9,29,95,83,12,0,0,0,0,0,1815,122,33,77,57,54,7,43,47,24,166,142,226,243,192,169,213,86424,86424,86570,,,,,,,,87180,1815,39,1776,350,41,50,8,89,58,33,71,0,381,17,276,40,17,31,972
"25009221300","14000US25009221300","Census Tract 2213, Essex County, Massachusetts","Census Tract 2213, Essex County, Massachusetts","ma","140","00","ACSSF","0001215",,,,,"25","009",,,,"221300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4583,4376,4376,0,0,0,0,0,0,207,187,0,18,0,0,2,0,2013,84,96,146,103,113,30,168,14,50,119,134,311,192,140,146,167,67670,67670,67670,,,,,,,,65750,2013,0,2013,681,0,41,81,93,104,127,178,57,715,0,277,101,303,34,1292
"25009221400","14000US25009221400","Census Tract 2214, Essex County, Massachusetts","Census Tract 2214, Essex County, Massachusetts","ma","140","00","ACSSF","0001216",,,,,"25","009",,,,"221400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262,3137,2813,99,0,19,0,172,34,125,75,0,0,0,0,50,0,1325,45,43,57,123,102,23,152,91,26,91,186,160,115,55,35,21,50026,50026,49722,,,,,,,,50500,1325,42,1283,622,65,6,79,254,143,51,24,0,622,88,252,163,119,0,911
"25009221500","14000US25009221500","Census Tract 2215, Essex County, Massachusetts","Census Tract 2215, Essex County, Massachusetts","ma","140","00","ACSSF","0001217",,,,,"25","009",,,,"221500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806,2703,2689,1,0,0,0,0,13,103,37,0,0,0,0,16,50,1377,214,76,139,79,76,90,68,98,14,149,107,156,59,33,19,0,35594,35594,35184,,,,,,,132917,35041,1377,103,1274,1033,132,161,156,234,197,111,42,0,1033,21,458,247,285,22,885
"25009221600","14000US25009221600","Census Tract 2216, Essex County, Massachusetts","Census Tract 2216, Essex County, Massachusetts","ma","140","00","ACSSF","0001218",,,,,"25","009",,,,"221600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2516,2309,2162,15,0,45,0,0,87,207,88,27,0,0,0,92,0,975,117,75,39,100,33,58,16,58,53,113,83,85,29,45,26,45,44115,44115,47708,13500,,,,3939,,4572,48042,975,65,910,453,92,59,41,89,56,74,19,23,464,18,212,119,104,11,869
"25009221700","14000US25009221700","Census Tract 2217, Essex County, Massachusetts","Census Tract 2217, Essex County, Massachusetts","ma","140","00","ACSSF","0001219",,,,,"25","009",,,,"221700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130,2068,2042,0,0,0,0,0,26,62,29,0,0,0,0,33,0,1085,53,76,121,63,21,39,120,60,89,88,155,87,40,30,25,18,44360,44360,45817,,,,,,,,46106,1085,8,1077,477,43,27,107,110,100,71,9,10,499,0,260,118,91,30,933
"25009221800","14000US25009221800","Census Tract 2218, Essex County, Massachusetts","Census Tract 2218, Essex County, Massachusetts","ma","140","00","ACSSF","0001220",,,,,"25","009",,,,"221800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739,1713,1705,0,0,6,0,0,2,26,14,0,0,0,0,2,10,607,21,37,13,16,11,39,25,33,20,16,47,75,71,20,87,76,79196,79196,78661,,,,,,,,77768,607,15,592,57,0,0,6,5,31,4,5,6,68,0,21,31,5,11,1141
"25009221901","14000US25009221901","Census Tract 2219.01, Essex County, Massachusetts","Census Tract 2219.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001221",,,,,"25","009",,,,"221901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540,3526,3504,0,0,12,0,0,10,14,3,0,11,0,0,0,0,1415,55,29,22,58,18,77,54,71,19,112,108,180,183,140,162,127,84509,84509,85208,,,,,,,,84955,1415,38,1377,325,0,28,14,120,61,21,50,31,356,46,192,75,12,31,1002
"25009221902","14000US25009221902","Census Tract 2219.02, Essex County, Massachusetts","Census Tract 2219.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001222",,,,,"25","009",,,,"221902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4081,4067,3862,41,0,60,0,0,104,14,0,7,0,0,0,0,7,1589,56,99,71,13,65,69,52,60,8,136,211,259,159,155,75,101,69357,69357,69915,,,,,,44773,,69915,1589,64,1525,422,61,16,0,53,199,50,19,24,449,28,262,100,32,27,1102
"25009222100","14000US25009222100","Census Tract 2221, Essex County, Massachusetts","Census Tract 2221, Essex County, Massachusetts","ma","140","00","ACSSF","0001223",,,,,"25","009",,,,"222100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3580,3554,3468,0,0,35,0,0,51,26,9,0,0,0,0,0,17,1401,57,43,8,8,86,42,74,35,29,110,132,150,213,92,137,185,89185,89185,89402,,,86875,,,,,89891,1401,6,1395,409,9,22,7,74,110,121,26,40,444,18,165,92,134,35,1210
"25009223100","14000US25009223100","Census Tract 2231, Essex County, Massachusetts","Census Tract 2231, Essex County, Massachusetts","ma","140","00","ACSSF","0001224",,,,,"25","009",,,,"223100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4204,4114,4018,24,21,0,0,1,50,90,74,0,0,0,0,16,0,1777,72,90,158,86,32,47,61,87,43,99,267,186,100,113,76,260,64080,64080,65000,,,,,,,,65000,1777,17,1760,400,36,62,66,10,41,49,79,57,443,0,191,132,57,63,1159
"25009223200","14000US25009223200","Census Tract 2232, Essex County, Massachusetts","Census Tract 2232, Essex County, Massachusetts","ma","140","00","ACSSF","0001225",,,,,"25","009",,,,"223200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3651,3590,3517,9,0,50,0,0,14,61,43,0,0,0,0,18,0,1674,50,149,41,90,92,78,119,22,20,182,139,231,160,154,78,69,59571,59571,59250,,,,,,,,59250,1674,32,1642,607,8,124,53,200,165,27,20,10,654,18,271,188,130,47,922
"25009223300","14000US25009223300","Census Tract 2233, Essex County, Massachusetts","Census Tract 2233, Essex County, Massachusetts","ma","140","00","ACSSF","0001226",,,,,"25","009",,,,"223300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5625,5586,5518,0,0,17,0,0,51,39,38,1,0,0,0,0,0,2228,6,136,25,0,57,110,106,21,14,109,130,386,249,222,306,351,101167,101167,102208,,,,,,,,102208,2228,23,2205,245,0,0,0,18,159,0,56,12,245,0,124,35,86,0,1164
"25009250100","14000US25009250100","Census Tract 2501, Essex County, Massachusetts","Census Tract 2501, Essex County, Massachusetts","ma","140","00","ACSSF","0001227",,,,,"25","009",,,,"250100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448,573,348,122,14,32,0,14,43,1875,444,75,0,0,0,1284,72,1333,391,192,125,97,52,23,58,96,16,78,58,26,18,21,64,18,17269,17269,23194,48125,,68594,,15192,19063,14695,39643,1333,57,1276,1296,322,297,137,134,247,34,98,27,1296,83,468,384,307,54,624
"25009250200","14000US25009250200","Census Tract 2502, Essex County, Massachusetts","Census Tract 2502, Essex County, Massachusetts","ma","140","00","ACSSF","0001228",,,,,"25","009",,,,"250200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5575,1310,1063,173,0,42,0,0,32,4265,927,198,0,0,0,3002,138,1688,83,55,134,156,85,77,38,85,68,96,191,280,153,86,72,29,58500,58500,66576,70800,,,,45268,49808,45893,89766,1688,73,1615,932,0,145,106,166,272,143,100,0,932,58,354,295,199,26,1045
"25009250300","14000US25009250300","Census Tract 2503, Essex County, Massachusetts","Census Tract 2503, Essex County, Massachusetts","ma","140","00","ACSSF","0001229",,,,,"25","009",,,,"250300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2274,202,114,0,0,76,0,0,12,2072,488,241,26,0,0,1317,0,665,96,41,32,35,37,36,59,13,64,88,77,69,11,0,0,7,39125,39125,37431,9770,,,,43654,,36684,53095,665,54,611,558,0,19,79,187,175,80,18,0,558,5,236,115,168,34,995
"25009250400","14000US25009250400","Census Tract 2504, Essex County, Massachusetts","Census Tract 2504, Essex County, Massachusetts","ma","140","00","ACSSF","0001230",,,,,"25","009",,,,"250400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3771,246,198,40,0,8,0,0,0,3525,1042,144,0,0,0,2113,226,1325,297,196,163,217,84,32,40,0,69,36,94,93,0,4,0,0,20146,20146,20040,23311,,,,20781,11250,19666,28194,1325,132,1193,1107,280,184,67,210,208,110,48,0,1133,20,342,408,337,26,818
"25009250500","14000US25009250500","Census Tract 2505, Essex County, Massachusetts","Census Tract 2505, Essex County, Massachusetts","ma","140","00","ACSSF","0001231",,,,,"25","009",,,,"250500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3865,237,138,26,0,57,0,16,0,3628,606,148,0,0,0,2828,46,1135,181,145,60,74,56,67,85,59,50,54,125,48,37,49,26,19,34422,34422,26964,38472,,,,34322,21250,33451,85714,1135,89,1046,871,18,42,23,267,266,202,53,0,871,19,273,223,297,59,1080
