Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T080_001,SE_T080_002,SE_T080_003,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T103_001,SE_T103_002,SE_T103_003,SE_T103_004,SE_T103_005,SE_T103_006,SE_T104_001
"25025000702","14000US25025000702","Census Tract 7.02, Suffolk County, Massachusetts","Census Tract 7.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004415",,,,,"25","025",,,,"000702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6882,5166,307,0,1219,0,175,15,6882,5961,4422,262,0,1219,0,43,15,921,744,45,0,0,0,132,0,3285,590,171,93,61,97,162,196,240,169,208,380,408,227,105,101,76,45833,45833,49010,66626,,14320,,29563,38516,24997,55985,3285,13,3272,2686,33,59,147,368,586,518,503,472,2699,0,1091,535,751,322,1315
"25025000801","14000US25025000801","Census Tract 8.01, Suffolk County, Massachusetts","Census Tract 8.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004416",,,,,"25","025",,,,"000801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223,2181,160,18,576,17,227,44,3223,2830,2025,160,18,576,17,8,26,393,156,0,0,0,0,219,18,734,94,67,85,97,76,48,41,30,26,37,35,20,17,10,11,39,25613,25613,24371,40860,,35565,,18309,,20150,24571,734,0,734,722,120,27,10,13,12,51,261,228,722,16,155,145,389,17,1766
"25025000802","14000US25025000802","Census Tract 8.02, Suffolk County, Massachusetts","Census Tract 8.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004417",,,,,"25","025",,,,"000802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8211,5494,380,0,1379,0,833,125,8211,6761,4690,380,0,1360,0,206,125,1450,804,0,0,19,0,627,0,2550,355,224,156,153,114,51,81,139,134,181,140,196,217,167,156,86,45311,45311,42409,12598,,47142,,56162,113671,25944,48933,2550,28,2522,2238,78,90,36,129,278,343,683,600,2258,0,734,522,909,93,1600
"25025010101","14000US25025010101","Census Tract 101.01, Suffolk County, Massachusetts","Census Tract 101.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004418",,,,,"25","025",,,,"010101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4976,3592,299,0,893,19,48,125,4976,4786,3430,299,0,893,19,20,125,190,162,0,0,0,0,28,0,1686,340,135,90,44,27,37,45,49,39,41,109,246,168,71,80,167,57726,57726,71104,143702,,16557,,,87465,90190,71029,1686,0,1686,1210,87,136,32,30,145,221,296,263,1221,17,466,255,330,153,1450
"25025010102","14000US25025010102","Census Tract 101.02, Suffolk County, Massachusetts","Census Tract 101.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004419",,,,,"25","025",,,,"010102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3557,2357,82,24,838,12,70,174,3557,3350,2247,82,24,829,12,17,139,207,110,0,0,9,0,53,35,340,80,44,35,13,0,24,53,10,0,0,7,12,11,12,26,12,21647,21647,33919,35260,,6018,,,,,34247,340,0,340,291,0,8,6,13,35,85,110,34,296,0,42,57,172,25,1497
"25025010201","14000US25025010201","Census Tract 102.01, Suffolk County, Massachusetts","Census Tract 102.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004420",,,,,"25","025",,,,"010201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6520,4862,485,45,822,0,176,130,6520,6017,4668,354,28,822,0,48,97,503,194,131,17,0,0,128,33,3520,664,176,144,126,122,149,145,114,185,383,381,331,258,139,72,130,48590,48590,48241,9649,,75996,,94922,10882,35235,48384,3520,37,3483,3174,212,124,62,54,370,639,1003,709,3174,36,1097,821,1051,169,1543
"25025010202","14000US25025010202","Census Tract 102.02, Suffolk County, Massachusetts","Census Tract 102.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004421",,,,,"25","025",,,,"010202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239,1619,50,0,369,0,146,55,2239,2007,1533,50,0,369,0,0,55,232,86,0,0,0,0,146,0,795,179,53,29,27,33,35,33,34,14,69,65,58,62,43,14,48,40819,40819,41222,,,21045,,128300,,128098,41682,795,0,795,689,29,3,32,58,99,101,173,195,703,0,199,197,279,28,1563
"25025010300","14000US25025010300","Census Tract 103, Suffolk County, Massachusetts","Census Tract 103, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004422",,,,,"25","025",,,,"010300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7678,5433,732,38,393,0,815,267,7678,6349,5329,419,0,393,0,123,85,1329,104,313,38,0,0,692,182,642,191,89,64,62,45,19,14,9,8,46,47,25,17,4,0,0,17638,17638,40071,9604,,88690,,11628,31550,12357,56191,642,115,527,556,158,149,53,24,71,64,27,11,556,10,267,61,167,51,513
"25025010401","14000US25025010401","Census Tract 104.01, Suffolk County, Massachusetts","Census Tract 104.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004423",,,,,"25","025",,,,"010401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8080,6084,481,67,920,0,385,143,8080,7472,5859,481,67,920,0,39,106,608,225,0,0,0,0,346,37,3024,608,346,234,178,126,99,139,101,60,140,183,156,133,125,142,255,31211,31211,35701,15866,36908,32333,,24642,69421,36602,33644,3024,74,2950,2751,199,208,54,139,366,330,460,995,2780,159,789,550,1097,185,1584
"25025010402","14000US25025010402","Census Tract 104.02, Suffolk County, Massachusetts","Census Tract 104.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004424",,,,,"25","025",,,,"010402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5501,4210,588,0,492,0,163,48,5501,5169,4073,556,0,492,0,0,48,332,137,32,0,0,0,163,0,866,228,158,107,43,35,48,31,22,1,30,57,63,11,14,19,0,16274,16274,17134,18577,,12682,,,,,17134,866,0,866,778,272,111,20,17,96,117,99,46,778,9,315,220,192,42,625
"25025010500","14000US25025010500","Census Tract 105, Suffolk County, Massachusetts","Census Tract 105, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004425",,,,,"25","025",,,,"010500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592,1981,219,0,324,0,50,18,2592,2415,1834,219,0,324,0,20,18,177,147,0,0,0,0,30,0,1559,351,95,53,75,64,28,43,82,26,85,29,163,122,57,86,198,43705,43705,59020,8945,,17559,,,8567,41650,77378,1559,10,1549,1352,99,78,41,76,206,169,199,485,1360,26,593,205,385,151,1528
"25025010600","14000US25025010600","Census Tract 106, Suffolk County, Massachusetts","Census Tract 106, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004426",,,,,"25","025",,,,"010600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3003,2565,102,0,222,0,79,35,3003,2820,2461,102,0,222,0,0,35,183,104,0,0,0,0,79,0,1849,149,63,35,24,24,49,79,50,81,87,173,187,108,87,157,496,86799,86799,101328,11004,,71275,,,276350,73233,102205,1849,23,1826,1335,61,24,4,21,58,85,221,861,1353,128,491,222,399,113,2212
"25025010700","14000US25025010700","Census Tract 107, Suffolk County, Massachusetts","Census Tract 107, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004427",,,,,"25","025",,,,"010700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5314,4856,66,30,258,0,58,46,5314,5077,4669,66,30,258,0,8,46,237,187,0,0,0,0,50,0,3056,154,72,138,82,14,33,58,43,87,165,288,382,384,259,194,703,96682,96682,103854,80287,,94511,,3507,,17963,106250,3056,0,3056,1854,9,56,19,41,138,266,613,713,1878,86,904,515,335,38,1803
"25025010800","14000US25025010800","Census Tract 108, Suffolk County, Massachusetts","Census Tract 108, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004428",,,,,"25","025",,,,"010800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6662,6051,68,17,430,0,51,45,6662,6393,5833,68,17,430,0,0,45,269,218,0,0,0,0,51,0,3622,199,38,41,43,41,58,74,80,122,172,427,491,301,205,384,945,101164,101164,102405,2762,,109504,,,88340,72875,103769,3622,15,3607,1920,0,13,15,84,207,304,569,728,2013,311,910,374,222,196,1753
"25025020100","14000US25025020100","Census Tract 201, Suffolk County, Massachusetts","Census Tract 201, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004429",,,,,"25","025",,,,"020100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4722,4614,0,10,86,0,0,12,4722,4683,4575,0,10,86,0,0,12,39,39,0,0,0,0,0,0,2514,64,67,34,83,98,50,25,13,83,115,160,306,244,174,228,769,113490,113490,114050,,,49001,,,,,113901,2514,0,2514,1286,40,4,11,7,53,135,390,647,1360,19,788,246,233,74,2000
"25025020200","14000US25025020200","Census Tract 202, Suffolk County, Massachusetts","Census Tract 202, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004430",,,,,"25","025",,,,"020200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3816,3514,22,29,187,0,26,38,3816,3612,3310,22,29,187,0,26,38,204,204,0,0,0,0,0,0,2243,347,73,106,111,69,35,31,77,73,142,152,292,230,140,112,253,63525,63525,69527,38919,,42742,,,,53059,70281,2243,36,2207,1542,108,30,22,36,153,283,571,340,1585,24,700,303,470,88,1597
"25025020300","14000US25025020300","Census Tract 203, Suffolk County, Massachusetts","Census Tract 203, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004431",,,,,"25","025",,,,"020300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6104,4480,736,60,663,10,62,93,6104,5713,4302,629,49,663,10,0,60,391,178,107,11,0,0,62,33,3330,209,194,90,44,55,66,82,110,198,270,216,314,368,288,288,538,89976,89976,88326,166915,,90332,,,,53427,89813,3330,0,3330,2212,115,140,60,41,40,83,527,1206,2317,29,1108,810,237,133,2073
"25025030100","14000US25025030100","Census Tract 301, Suffolk County, Massachusetts","Census Tract 301, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004432",,,,,"25","025",,,,"030100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967,1851,108,0,8,0,0,0,1967,1956,1840,108,0,8,0,0,0,11,11,0,0,0,0,0,0,1224,80,62,83,52,43,63,52,41,40,134,110,175,116,61,61,48,57835,57835,54283,,,,,,,,55862,1224,0,1224,1016,29,61,85,82,177,220,241,121,1039,48,499,213,256,23,1324
"25025030200","14000US25025030200","Census Tract 302, Suffolk County, Massachusetts","Census Tract 302, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004433",,,,,"25","025",,,,"030200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578,1502,0,0,69,0,7,0,1578,1520,1451,0,0,69,0,0,0,58,51,0,0,0,0,7,0,923,122,31,16,14,8,11,38,61,44,93,127,121,67,43,47,79,59847,59847,60509,,,2762,,,,14149,67374,923,0,923,836,69,31,14,88,178,111,210,134,836,71,429,187,133,16,1302
"25025030300","14000US25025030300","Census Tract 303, Suffolk County, Massachusetts","Census Tract 303, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004434",,,,,"25","025",,,,"030300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4517,4107,82,0,150,0,54,124,4517,4250,3937,82,0,150,0,0,81,267,170,0,0,0,0,54,43,2549,144,150,73,34,33,54,93,62,27,65,190,244,208,192,325,655,111637,111637,118493,27384,,16489,,149458,77867,151071,116741,2549,7,2542,1379,119,197,131,61,12,31,188,639,1410,109,809,264,182,46,1882
"25025030400","14000US25025030400","Census Tract 304, Suffolk County, Massachusetts","Census Tract 304, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004435",,,,,"25","025",,,,"030400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267,2173,9,0,76,0,0,9,2267,2267,2173,9,0,76,0,0,9,0,0,0,0,0,0,0,0,1367,30,64,42,26,30,37,46,62,51,142,146,179,165,136,143,67,72265,72265,73233,,,59876,,,,,73233,1367,0,1367,995,30,35,22,93,175,182,321,138,1029,58,627,200,101,43,1449
"25025030500","14000US25025030500","Census Tract 305, Suffolk County, Massachusetts","Census Tract 305, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004436",,,,,"25","025",,,,"030500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2640,2591,23,0,26,0,0,0,2640,2473,2442,5,0,26,0,0,0,167,149,18,0,0,0,0,0,1474,32,31,27,19,18,18,13,25,47,67,129,178,223,190,165,293,112021,112021,112306,,,89813,,,,84977,112235,1474,12,1462,762,0,14,61,48,69,91,212,266,762,0,522,134,92,14,1756
"25025040100","14000US25025040100","Census Tract 401, Suffolk County, Massachusetts","Census Tract 401, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004437",,,,,"25","025",,,,"040100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555,2424,0,0,48,0,41,42,2555,2478,2388,0,0,48,0,0,42,77,36,0,0,0,0,41,0,1372,82,70,43,21,18,21,18,1,8,44,120,171,122,120,184,328,119680,119680,120106,,,,,,,16274,120318,1372,0,1372,673,40,79,25,11,70,71,145,233,688,9,475,84,105,15,1720
"25025040200","14000US25025040200","Census Tract 402, Suffolk County, Massachusetts","Census Tract 402, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004438",,,,,"25","025",,,,"040200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732,1443,289,0,0,0,0,0,1732,1471,1189,282,0,0,0,0,0,261,254,7,0,0,0,0,0,620,54,35,30,12,15,35,30,1,9,100,24,52,48,37,67,71,55179,55179,66952,15572,,,,,,51125,79185,620,53,567,398,91,62,22,57,65,24,22,54,398,67,201,73,57,0,930
"25025040300","14000US25025040300","Census Tract 403, Suffolk County, Massachusetts","Census Tract 403, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004439",,,,,"25","025",,,,"040300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4829,3807,329,0,248,0,316,129,4829,4356,3801,191,0,248,0,0,116,473,6,138,0,0,0,316,13,2123,65,53,51,58,52,34,27,25,33,98,166,229,232,271,347,381,120167,120167,122654,19172,,124689,,29554,84818,31582,122461,2123,67,2056,919,82,190,65,27,66,98,150,241,941,156,619,97,47,22,1329
"25025040400","14000US25025040400","Census Tract 404, Suffolk County, Massachusetts","Census Tract 404, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004440",,,,,"25","025",,,,"040400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769,2641,0,5,0,0,0,123,2769,2705,2641,0,5,0,0,0,59,64,0,0,0,0,0,0,64,1235,176,45,23,20,23,53,81,23,18,101,128,88,87,91,76,203,64740,64740,67324,,,,,,10916,20726,67324,1235,58,1177,781,59,51,69,208,214,78,55,46,781,92,388,164,103,34,945
"25025040600","14000US25025040600","Census Tract 406, Suffolk County, Massachusetts","Census Tract 406, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004441",,,,,"25","025",,,,"040600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689,2612,20,0,57,0,0,0,2689,2628,2571,0,0,57,0,0,0,61,41,20,0,0,0,0,0,1222,12,45,31,9,17,23,7,28,28,60,113,174,184,125,126,242,107500,107500,108504,,,,,,,29462,113662,1222,0,1222,356,0,41,14,10,58,58,94,82,387,0,253,93,10,31,1473
"25025040800","14000US25025040800","Census Tract 408, Suffolk County, Massachusetts","Census Tract 408, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004442",,,,,"25","025",,,,"040800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3662,2077,459,25,838,0,191,72,3662,3027,1848,298,25,838,0,0,18,635,229,161,0,0,0,191,54,1670,289,173,101,72,64,61,68,36,70,15,69,81,109,99,112,252,42748,42748,75792,10994,,17387,,4836,37307,13567,88925,1670,86,1584,995,350,181,92,89,61,32,73,116,995,85,432,202,249,27,406
"25025050100","14000US25025050100","Census Tract 501, Suffolk County, Massachusetts","Census Tract 501, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004443",,,,,"25","025",,,,"050100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5537,3759,114,11,282,0,531,840,5537,2307,1756,114,11,282,0,138,6,3230,2003,0,0,0,0,393,834,1704,102,199,160,156,151,122,98,55,177,114,107,143,74,16,16,13,33685,33685,38151,24368,10824,23847,,18410,27042,42097,31504,1704,86,1618,1425,171,115,127,186,314,265,180,67,1425,10,565,477,373,0,1108
"25025050200","14000US25025050200","Census Tract 502, Suffolk County, Massachusetts","Census Tract 502, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004444",,,,,"25","025",,,,"050200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730,3965,177,0,100,0,787,701,5730,2185,1754,93,0,100,0,0,238,3545,2211,84,0,0,0,787,463,1559,76,63,49,53,74,93,97,90,95,184,189,173,112,73,72,66,55147,55147,57078,43346,,,,45709,65940,51125,57209,1559,36,1523,955,36,21,54,151,247,200,189,56,955,11,482,263,187,12,1216
"25025050300","14000US25025050300","Census Tract 503, Suffolk County, Massachusetts","Census Tract 503, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004445",,,,,"25","025",,,,"050300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652,755,315,0,255,0,282,45,1652,915,381,234,0,255,0,0,45,737,374,81,0,0,0,282,0,796,113,153,149,80,33,30,31,26,35,31,45,35,20,6,0,10,18178,18178,18749,17765,,13956,,31420,,23490,15553,796,159,637,763,215,149,102,88,99,72,33,6,763,10,358,269,126,0,613
"25025050400","14000US25025050400","Census Tract 504, Suffolk County, Massachusetts","Census Tract 504, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004446",,,,,"25","025",,,,"050400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2709,2084,0,0,100,0,82,443,2709,1632,1477,0,0,100,0,20,35,1077,607,0,0,0,0,62,408,961,108,83,29,40,51,43,47,3,21,116,116,117,84,36,44,23,55606,55606,57126,,,87672,,34149,49849,44216,58742,961,62,899,796,53,104,37,98,201,171,110,22,796,37,382,175,202,0,1132
"25025050500","14000US25025050500","Census Tract 505, Suffolk County, Massachusetts","Census Tract 505, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004447",,,,,"25","025",,,,"050500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,1421,16,0,24,0,34,533,2028,810,751,16,0,24,0,19,0,1218,670,0,0,0,0,15,533,753,14,40,55,25,16,58,97,89,52,78,51,97,54,6,13,8,41203,41203,44245,52506,,,,10916,35514,44954,40558,753,19,734,616,9,12,10,85,229,190,74,7,616,0,177,313,120,6,1215
"25025050600","14000US25025050600","Census Tract 506, Suffolk County, Massachusetts","Census Tract 506, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004448",,,,,"25","025",,,,"050600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,1433,102,9,0,0,76,430,2050,943,743,102,0,0,0,0,98,1107,690,0,9,0,0,76,332,597,28,19,16,19,54,61,14,35,81,29,53,69,51,33,20,16,47868,47868,52967,,,,,,32922,67361,48304,597,0,597,465,20,2,7,57,172,145,54,7,465,0,208,167,90,0,1219
"25025050700","14000US25025050700","Census Tract 507, Suffolk County, Massachusetts","Census Tract 507, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004449",,,,,"25","025",,,,"050700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5182,3466,25,0,0,0,947,744,5182,2057,1933,25,0,0,0,0,99,3125,1533,0,0,0,0,947,645,1388,38,57,46,85,108,69,29,57,82,110,171,237,146,53,61,38,60910,60910,60724,46683,,,,72420,63805,61109,60797,1388,75,1313,1096,28,23,59,95,213,289,315,74,1104,22,584,268,222,8,1368
"25025050900","14000US25025050900","Census Tract 509, Suffolk County, Massachusetts","Census Tract 509, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004450",,,,,"25","025",,,,"050900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4429,2759,131,23,104,0,933,479,4429,1973,1583,21,5,104,0,56,204,2456,1176,110,18,0,0,877,275,1212,46,105,77,76,97,81,49,79,44,110,131,159,89,36,16,18,44625,44625,39956,47572,,276350,,54850,42143,59609,29794,1212,195,1017,674,47,13,32,52,207,209,94,20,688,49,198,156,271,14,1238
"25025051000","14000US25025051000","Census Tract 510, Suffolk County, Massachusetts","Census Tract 510, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004451",,,,,"25","025",,,,"051000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4332,3811,120,0,40,0,216,145,4332,3578,3275,79,0,40,0,152,32,754,536,41,0,0,0,64,113,1761,218,114,85,86,85,103,126,47,29,132,204,197,136,90,61,49,48431,48431,39800,57535,,19344,,55072,65376,65060,38960,1761,107,1654,1029,57,131,179,189,155,148,149,20,1060,62,369,297,291,41,953
"25025051100","14000US25025051100","Census Tract 511, Suffolk County, Massachusetts","Census Tract 511, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004452",,,,,"25","025",,,,"051100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6995,5567,417,7,248,0,173,583,6995,4693,3993,357,0,248,0,0,95,2302,1574,60,7,0,0,173,488,2161,121,107,75,65,87,108,105,76,27,207,260,359,257,126,102,76,64434,64434,65895,15890,,59243,,97594,100038,77180,64854,2161,122,2039,1126,131,101,39,63,115,193,332,152,1175,129,575,260,162,49,1428
"25025051200","14000US25025051200","Census Tract 512, Suffolk County, Massachusetts","Census Tract 512, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004453",,,,,"25","025",,,,"051200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3170,2406,15,0,79,0,214,456,3170,2102,1821,15,0,79,0,129,58,1068,585,0,0,0,0,85,398,1333,178,52,49,50,75,107,82,33,122,102,117,157,99,58,34,17,46525,46525,50545,28514,,72818,,35222,10461,37389,50456,1333,61,1272,929,141,98,59,92,152,142,173,71,942,37,347,294,225,39,1124
"25025060100","14000US25025060100","Census Tract 601, Suffolk County, Massachusetts","Census Tract 601, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004454",,,,,"25","025",,,,"060100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3460,3430,22,8,0,0,0,0,3460,3460,3430,22,8,0,0,0,0,0,0,0,0,0,0,0,0,1663,54,13,33,37,63,98,85,55,26,142,203,268,197,151,149,90,77150,77150,77818,,,,,,,,77818,1663,16,1647,836,0,49,12,99,263,221,125,67,914,27,543,118,148,78,1246
"25025060200","14000US25025060200","Census Tract 602, Suffolk County, Massachusetts","Census Tract 602, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004455",,,,,"25","025",,,,"060200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521,2467,0,0,0,0,30,24,2521,2486,2467,0,0,0,0,19,0,35,0,0,0,0,0,11,24,1020,63,20,15,18,11,5,24,51,29,93,73,150,116,96,144,112,90850,90850,92647,,,,,14399,,,92647,1020,8,1012,566,32,4,5,23,98,91,138,176,600,8,300,183,75,34,1676
"25025060300","14000US25025060300","Census Tract 603, Suffolk County, Massachusetts","Census Tract 603, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004456",,,,,"25","025",,,,"060300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3358,3293,8,0,57,0,0,0,3358,3358,3293,8,0,57,0,0,0,0,0,0,0,0,0,0,0,1642,147,73,41,36,47,34,29,105,52,44,85,188,168,146,193,255,91945,91945,92156,,,,,,,,92156,1642,43,1599,775,54,45,31,103,109,71,238,125,793,14,570,122,69,18,1437
"25025060400","14000US25025060400","Census Tract 604, Suffolk County, Massachusetts","Census Tract 604, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004457",,,,,"25","025",,,,"060400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5540,5454,10,0,16,0,60,0,5540,5438,5412,10,0,16,0,0,0,102,42,0,0,0,0,60,0,2416,157,89,56,56,77,108,127,83,44,227,210,189,218,184,288,302,76051,76051,76936,,,,,,,50150,77744,2416,14,2402,920,97,96,36,76,186,137,156,136,969,35,396,316,141,81,1214
"25025060500","14000US25025060500","Census Tract 605, Suffolk County, Massachusetts","Census Tract 605, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004458",,,,,"25","025",,,,"060500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3832,3579,0,0,201,0,43,9,3832,3832,3579,0,0,201,0,43,9,0,0,0,0,0,0,0,0,1702,11,51,81,117,76,11,30,66,47,70,98,285,248,133,170,208,94384,94384,97045,,,48822,,,,,97045,1702,44,1658,882,0,44,47,97,192,187,189,125,910,34,554,146,148,28,1320
"25025060600","14000US25025060600","Census Tract 606, Suffolk County, Massachusetts","Census Tract 606, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004459",,,,,"25","025",,,,"060600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2215,2011,67,0,111,0,0,26,2215,2120,1916,67,0,111,0,0,26,95,95,0,0,0,0,0,0,1292,77,36,54,44,39,33,15,56,26,24,132,201,91,78,150,235,84373,84373,84719,,,109158,,,44414,,85323,1292,24,1268,840,25,50,13,54,122,93,77,406,888,6,434,226,162,60,1878
